Min_Support,Min_Confidence,Itemset,Support
0.05,0.4,"{'shopping bags', 'chocolate'}",0.01539250897896357
0.05,0.4,"{'pip fruit', 'chocolate'}",0.019240636223704463
0.05,0.4,"{'shopping bags', 'pip fruit'}",0.03181118522319138
0.05,0.4,"{'whipped/sour cream', 'margarine'}",0.023345305284761416
0.05,0.4,"{'rolls/buns', 'margarine'}",0.044894817855310416
0.05,0.4,"{'whole milk', 'bottled beer'}",0.08542842483324782
0.05,0.4,"{'whole milk', 'chicken'}",0.05002565418163161
0.05,0.4,"{'bottled water', 'whole milk'}",0.11236531554643407
0.05,0.4,"{'frankfurter', 'chocolate'}",0.01718830169317599
0.05,0.4,"{'shopping bags', 'frankfurter'}",0.024628014366341714
0.05,0.4,"{'bottled beer', 'frankfurter'}",0.024884556182657773
0.05,0.4,"{'chicken', 'frankfurter'}",0.016418676244227808
0.05,0.4,"{'bottled water', 'frankfurter'}",0.037711646998460746
0.05,0.4,"{'rolls/buns', 'bottled beer'}",0.06310928681375064
0.05,0.4,"{'chicken', 'rolls/buns'}",0.04232939969214982
0.05,0.4,"{'bottled water', 'rolls/buns'}",0.0792714212416624
0.05,0.4,"{'bottled beer', 'chocolate'}",0.016675218060543867
0.05,0.4,"{'chicken', 'chocolate'}",0.009492047203694202
0.05,0.4,"{'bottled water', 'chocolate'}",0.025141097998973832
0.05,0.4,"{'shopping bags', 'bottled beer'}",0.030271934325295024
0.05,0.4,"{'shopping bags', 'chicken'}",0.019753719856336584
0.05,0.4,"{'shopping bags', 'bottled water'}",0.04207285787583376
0.05,0.4,"{'chicken', 'bottled beer'}",0.01693175987685993
0.05,0.4,"{'bottled water', 'bottled beer'}",0.04027706516162134
0.05,0.4,"{'bottled water', 'chicken'}",0.024884556182657773
0.05,0.4,"{'tropical fruit', 'yogurt'}",0.07567983581323756
0.05,0.4,"{'yogurt', 'root vegetables'}",0.0715751667521806
0.05,0.4,"{'yogurt', 'dessert'}",0.02719343252950231
0.05,0.4,"{'yogurt', 'domestic eggs'}",0.043355566957414056
0.05,0.4,"{'yogurt', 'hamburger meat'}",0.028476141611082608
0.05,0.4,"{'soda', 'tropical fruit'}",0.08183683940482299
0.05,0.4,"{'soda', 'root vegetables'}",0.08132375577219086
0.05,0.4,"{'soda', 'dessert'}",0.029502308876346844
0.05,0.4,"{'soda', 'domestic eggs'}",0.0443817342226783
0.05,0.4,"{'soda', 'hamburger meat'}",0.028219599794766546
0.05,0.4,"{'tropical fruit', 'dessert'}",0.023088763468445357
0.05,0.4,"{'tropical fruit', 'domestic eggs'}",0.03437660338635198
0.05,0.4,"{'tropical fruit', 'hamburger meat'}",0.018984094407388404
0.05,0.4,"{'dessert', 'root vegetables'}",0.025141097998973832
0.05,0.4,"{'domestic eggs', 'root vegetables'}",0.03463314520266803
0.05,0.4,"{'hamburger meat', 'root vegetables'}",0.02129297075423294
0.05,0.4,"{'dessert', 'domestic eggs'}",0.01026167265264238
0.05,0.4,"{'dessert', 'hamburger meat'}",0.007183170856849667
0.05,0.4,"{'hamburger meat', 'domestic eggs'}",0.009748589020010261
0.05,0.4,"{'yogurt', 'newspapers'}",0.04720369420215495
0.05,0.4,"{'pastry', 'newspapers'}",0.02668034889687019
0.05,0.4,"{'tropical fruit', 'newspapers'}",0.03694202154951257
0.05,0.4,"{'frankfurter', 'pip fruit'}",0.02719343252950231
0.05,0.4,"{'coffee', 'frankfurter'}",0.020010261672652643
0.05,0.4,"{'specialty bar', 'frankfurter'}",0.0107747562852745
0.05,0.4,"{'UHT-milk', 'frankfurter'}",0.015135967162647512
0.05,0.4,"{'sliced cheese', 'frankfurter'}",0.007952796305797845
0.05,0.4,"{'coffee', 'rolls/buns'}",0.04284248332478194
0.05,0.4,"{'rolls/buns', 'specialty bar'}",0.020010261672652643
0.05,0.4,"{'rolls/buns', 'UHT-milk'}",0.0310415597742432
0.05,0.4,"{'sliced cheese', 'rolls/buns'}",0.02052334530528476
0.05,0.4,"{'bottled water', 'pip fruit'}",0.040533606977937404
0.05,0.4,"{'coffee', 'pip fruit'}",0.023858388917393534
0.05,0.4,"{'specialty bar', 'pip fruit'}",0.009492047203694202
0.05,0.4,"{'UHT-milk', 'pip fruit'}",0.01718830169317599
0.05,0.4,"{'sliced cheese', 'pip fruit'}",0.01026167265264238
0.05,0.4,"{'bottled water', 'coffee'}",0.02616726526423807
0.05,0.4,"{'bottled water', 'specialty bar'}",0.014622883530015392
0.05,0.4,"{'bottled water', 'UHT-milk'}",0.02129297075423294
0.05,0.4,"{'bottled water', 'sliced cheese'}",0.012314007183170857
0.05,0.4,"{'coffee', 'specialty bar'}",0.007183170856849667
0.05,0.4,"{'coffee', 'UHT-milk'}",0.012827090815802977
0.05,0.4,"{'coffee', 'sliced cheese'}",0.006413545407901488
0.05,0.4,"{'UHT-milk', 'specialty bar'}",0.0048742945100051305
0.05,0.4,"{'sliced cheese', 'specialty bar'}",0.0038481272447408927
0.05,0.4,"{'sliced cheese', 'UHT-milk'}",0.0033350436121087736
0.05,0.4,"{'yogurt', 'frankfurter'}",0.04207285787583376
0.05,0.4,"{'yogurt', 'rolls/buns'}",0.11133914828116984
0.05,0.4,"{'yogurt', 'other vegetables'}",0.12031811185223192
0.05,0.4,"{'bottled water', 'yogurt'}",0.06644433042585941
0.05,0.4,"{'yogurt', 'candy'}",0.019753719856336584
0.05,0.4,"{'yogurt', 'grapes'}",0.019240636223704463
0.05,0.4,"{'yogurt', 'citrus fruit'}",0.05823499230374551
0.05,0.4,"{'pastry', 'frankfurter'}",0.030015392508978965
0.05,0.4,"{'bottled water', 'pastry'}",0.04361210877373012
0.05,0.4,"{'candy', 'pastry'}",0.011031298101590559
0.05,0.4,"{'pastry', 'grapes'}",0.011287839917906618
0.05,0.4,"{'pastry', 'citrus fruit'}",0.03719856336582863
0.05,0.4,"{'whole milk', 'candy'}",0.029245767060030785
0.05,0.4,"{'whole milk', 'grapes'}",0.028476141611082608
0.05,0.4,"{'whole milk', 'citrus fruit'}",0.09235505387378143
0.05,0.4,"{'frankfurter', 'other vegetables'}",0.061056952283222166
0.05,0.4,"{'candy', 'frankfurter'}",0.008722421754746024
0.05,0.4,"{'frankfurter', 'grapes'}",0.011031298101590559
0.05,0.4,"{'frankfurter', 'citrus fruit'}",0.029758850692662903
0.05,0.4,"{'candy', 'rolls/buns'}",0.021549512570549
0.05,0.4,"{'rolls/buns', 'grapes'}",0.022319138019497177
0.05,0.4,"{'rolls/buns', 'citrus fruit'}",0.07183170856849666
0.05,0.4,"{'bottled water', 'other vegetables'}",0.09389430477167779
0.05,0.4,"{'candy', 'other vegetables'}",0.023088763468445357
0.05,0.4,"{'grapes', 'other vegetables'}",0.024628014366341714
0.05,0.4,"{'citrus fruit', 'other vegetables'}",0.07747562852744998
0.05,0.4,"{'bottled water', 'candy'}",0.012057465366854798
0.05,0.4,"{'bottled water', 'grapes'}",0.012827090815802977
0.05,0.4,"{'bottled water', 'citrus fruit'}",0.04515135967162647
0.05,0.4,"{'candy', 'grapes'}",0.002565418163160595
0.05,0.4,"{'candy', 'citrus fruit'}",0.013853258081067214
0.05,0.4,"{'grapes', 'citrus fruit'}",0.011544381734222679
0.05,0.4,"{'yogurt', 'frozen vegetables'}",0.0336069779374038
0.05,0.4,"{'shopping bags', 'yogurt'}",0.05489994869163674
0.05,0.4,"{'yogurt', 'brown bread'}",0.04207285787583376
0.05,0.4,"{'onions', 'yogurt'}",0.023858388917393534
0.05,0.4,"{'whole milk', 'brown bread'}",0.06977937403796819
0.05,0.4,"{'onions', 'whole milk'}",0.039763981528989224
0.05,0.4,"{'tropical fruit', 'frankfurter'}",0.03386351975371986
0.05,0.4,"{'frozen vegetables', 'frankfurter'}",0.017957927142124165
0.05,0.4,"{'frankfurter', 'root vegetables'}",0.038994356080041044
0.05,0.4,"{'frankfurter', 'brown bread'}",0.022319138019497177
0.05,0.4,"{'onions', 'frankfurter'}",0.013596716264751155
0.05,0.4,"{'frozen vegetables', 'rolls/buns'}",0.04104669061056952
0.05,0.4,"{'rolls/buns', 'brown bread'}",0.05336069779374038
0.05,0.4,"{'onions', 'rolls/buns'}",0.03258081067213956
0.05,0.4,"{'tropical fruit', 'brown bread'}",0.03463314520266803
0.05,0.4,"{'tropical fruit', 'onions'}",0.017957927142124165
0.05,0.4,"{'frozen vegetables', 'root vegetables'}",0.029502308876346844
0.05,0.4,"{'shopping bags', 'frozen vegetables'}",0.020010261672652643
0.05,0.4,"{'frozen vegetables', 'brown bread'}",0.016418676244227808
0.05,0.4,"{'onions', 'frozen vegetables'}",0.009492047203694202
0.05,0.4,"{'root vegetables', 'brown bread'}",0.03386351975371986
0.05,0.4,"{'onions', 'root vegetables'}",0.020010261672652643
0.05,0.4,"{'shopping bags', 'brown bread'}",0.0310415597742432
0.05,0.4,"{'shopping bags', 'onions'}",0.014366341713699333
0.05,0.4,"{'onions', 'brown bread'}",0.012057465366854798
0.05,0.4,"{'whole milk', 'frozen meals'}",0.03258081067213956
0.05,0.4,"{'whole milk', 'domestic eggs'}",0.07029245767060031
0.05,0.4,"{'napkins', 'whole milk'}",0.043099025141098
0.05,0.4,"{'whole milk', 'meat'}",0.034889687018984095
0.05,0.4,"{'whole milk', 'hard cheese'}",0.027706516162134428
0.05,0.4,"{'tropical fruit', 'white bread'}",0.022832221652129298
0.05,0.4,"{'frozen vegetables', 'white bread'}",0.009748589020010261
0.05,0.4,"{'white bread', 'other vegetables'}",0.03642893791688045
0.05,0.4,"{'white bread', 'frozen meals'}",0.007696254489481785
0.05,0.4,"{'white bread', 'root vegetables'}",0.02616726526423807
0.05,0.4,"{'bottled water', 'white bread'}",0.02129297075423294
0.05,0.4,"{'white bread', 'domestic eggs'}",0.013596716264751155
0.05,0.4,"{'candy', 'white bread'}",0.005900461775269369
0.05,0.4,"{'napkins', 'white bread'}",0.008465879938429965
0.05,0.4,"{'meat', 'white bread'}",0.008465879938429965
0.05,0.4,"{'hard cheese', 'white bread'}",0.004617752693689072
0.05,0.4,"{'whipped/sour cream', 'tropical fruit'}",0.0418163160595177
0.05,0.4,"{'whipped/sour cream', 'frozen vegetables'}",0.020010261672652643
0.05,0.4,"{'whipped/sour cream', 'other vegetables'}",0.06695741405849154
0.05,0.4,"{'whipped/sour cream', 'frozen meals'}",0.011287839917906618
0.05,0.4,"{'whipped/sour cream', 'root vegetables'}",0.04027706516162134
0.05,0.4,"{'whipped/sour cream', 'bottled water'}",0.03540277065161621
0.05,0.4,"{'whipped/sour cream', 'domestic eggs'}",0.02129297075423294
0.05,0.4,"{'whipped/sour cream', 'candy'}",0.011287839917906618
0.05,0.4,"{'whipped/sour cream', 'napkins'}",0.014622883530015392
0.05,0.4,"{'whipped/sour cream', 'meat'}",0.013083632632119035
0.05,0.4,"{'whipped/sour cream', 'hard cheese'}",0.009492047203694202
0.05,0.4,"{'tropical fruit', 'frozen meals'}",0.017701385325808106
0.05,0.4,"{'tropical fruit', 'bottled water'}",0.05643919958953309
0.05,0.4,"{'tropical fruit', 'candy'}",0.01616213442791175
0.05,0.4,"{'tropical fruit', 'napkins'}",0.022575679835813236
0.05,0.4,"{'tropical fruit', 'meat'}",0.01718830169317599
0.05,0.4,"{'tropical fruit', 'hard cheese'}",0.014879425346331451
0.05,0.4,"{'frozen vegetables', 'frozen meals'}",0.008722421754746024
0.05,0.4,"{'bottled water', 'frozen vegetables'}",0.02668034889687019
0.05,0.4,"{'frozen vegetables', 'domestic eggs'}",0.01539250897896357
0.05,0.4,"{'frozen vegetables', 'candy'}",0.006926629040533607
0.05,0.4,"{'napkins', 'frozen vegetables'}",0.012057465366854798
0.05,0.4,"{'meat', 'frozen vegetables'}",0.007952796305797845
0.05,0.4,"{'hard cheese', 'frozen vegetables'}",0.007696254489481785
0.05,0.4,"{'frozen meals', 'other vegetables'}",0.027706516162134428
0.05,0.4,"{'domestic eggs', 'other vegetables'}",0.05438686505900462
0.05,0.4,"{'napkins', 'other vegetables'}",0.0336069779374038
0.05,0.4,"{'meat', 'other vegetables'}",0.028219599794766546
0.05,0.4,"{'hard cheese', 'other vegetables'}",0.025654181631605953
0.05,0.4,"{'bottled water', 'frozen meals'}",0.01539250897896357
0.05,0.4,"{'domestic eggs', 'frozen meals'}",0.01026167265264238
0.05,0.4,"{'candy', 'frozen meals'}",0.004361210877373012
0.05,0.4,"{'napkins', 'frozen meals'}",0.007183170856849667
0.05,0.4,"{'meat', 'frozen meals'}",0.005900461775269369
0.05,0.4,"{'hard cheese', 'frozen meals'}",0.0030785017957927143
0.05,0.4,"{'bottled water', 'root vegetables'}",0.05413032324268856
0.05,0.4,"{'candy', 'root vegetables'}",0.013853258081067214
0.05,0.4,"{'napkins', 'root vegetables'}",0.022832221652129298
0.05,0.4,"{'meat', 'root vegetables'}",0.018727552591072345
0.05,0.4,"{'hard cheese', 'root vegetables'}",0.016418676244227808
0.05,0.4,"{'bottled water', 'domestic eggs'}",0.03078501795792714
0.05,0.4,"{'bottled water', 'napkins'}",0.02103642893791688
0.05,0.4,"{'bottled water', 'meat'}",0.015135967162647512
0.05,0.4,"{'bottled water', 'hard cheese'}",0.014109799897383273
0.05,0.4,"{'candy', 'domestic eggs'}",0.007696254489481785
0.05,0.4,"{'napkins', 'domestic eggs'}",0.011544381734222679
0.05,0.4,"{'meat', 'domestic eggs'}",0.013083632632119035
0.05,0.4,"{'hard cheese', 'domestic eggs'}",0.008465879938429965
0.05,0.4,"{'napkins', 'candy'}",0.004617752693689072
0.05,0.4,"{'meat', 'candy'}",0.0030785017957927143
0.05,0.4,"{'hard cheese', 'candy'}",0.004617752693689072
0.05,0.4,"{'napkins', 'meat'}",0.00513083632632119
0.05,0.4,"{'napkins', 'hard cheese'}",0.0048742945100051305
0.05,0.4,"{'hard cheese', 'meat'}",0.0038481272447408927
0.05,0.4,"{'butter milk', 'yogurt'}",0.020010261672652643
0.05,0.4,"{'yogurt', 'bottled beer'}",0.04874294510005131
0.05,0.4,"{'butter milk', 'canned beer'}",0.011800923550538737
0.05,0.4,"{'canned beer', 'bottled beer'}",0.029758850692662903
0.05,0.4,"{'canned beer', 'hamburger meat'}",0.013340174448435094
0.05,0.4,"{'butter milk', 'sausage'}",0.012314007183170857
0.05,0.4,"{'sausage', 'bottled beer'}",0.039763981528989224
0.05,0.4,"{'sausage', 'hamburger meat'}",0.017957927142124165
0.05,0.4,"{'whole milk', 'hamburger meat'}",0.045407901487942534
0.05,0.4,"{'butter milk', 'rolls/buns'}",0.02539763981528989
0.05,0.4,"{'rolls/buns', 'hamburger meat'}",0.0323242688558235
0.05,0.4,"{'butter milk', 'bottled beer'}",0.010005130836326322
0.05,0.4,"{'butter milk', 'hamburger meat'}",0.007439712673165726
0.05,0.4,"{'bottled beer', 'hamburger meat'}",0.017444843509492047
0.05,0.4,"{'fruit/vegetable juice', 'whole milk'}",0.062339661364802464
0.05,0.4,"{'salty snack', 'rolls/buns'}",0.030271934325295024
0.05,0.4,"{'beef', 'salty snack'}",0.009748589020010261
0.05,0.4,"{'salty snack', 'chocolate'}",0.0061570035915854285
0.05,0.4,"{'salty snack', 'citrus fruit'}",0.014109799897383273
0.05,0.4,"{'fruit/vegetable juice', 'salty snack'}",0.011031298101590559
0.05,0.4,"{'fruit/vegetable juice', 'rolls/buns'}",0.05361723961005644
0.05,0.4,"{'beef', 'chocolate'}",0.014622883530015392
0.05,0.4,"{'beef', 'citrus fruit'}",0.028989225243714726
0.05,0.4,"{'beef', 'fruit/vegetable juice'}",0.019497178040020522
0.05,0.4,"{'citrus fruit', 'chocolate'}",0.018984094407388404
0.05,0.4,"{'fruit/vegetable juice', 'chocolate'}",0.014366341713699333
0.05,0.4,"{'fruit/vegetable juice', 'citrus fruit'}",0.02719343252950231
0.05,0.4,"{'frankfurter', 'oil'}",0.006413545407901488
0.05,0.4,"{'rolls/buns', 'oil'}",0.020266803488968702
0.05,0.4,"{'bottled beer', 'pip fruit'}",0.033350436121087734
0.05,0.4,"{'chicken', 'pip fruit'}",0.020010261672652643
0.05,0.4,"{'oil', 'pip fruit'}",0.01051821446895844
0.05,0.4,"{'UHT-milk', 'bottled beer'}",0.014879425346331451
0.05,0.4,"{'bottled beer', 'oil'}",0.012057465366854798
0.05,0.4,"{'chicken', 'UHT-milk'}",0.01051821446895844
0.05,0.4,"{'chicken', 'oil'}",0.007183170856849667
0.05,0.4,"{'UHT-milk', 'oil'}",0.005643919958953309
0.05,0.4,"{'beef', 'yogurt'}",0.038481272447408926
0.05,0.4,"{'soda', 'other vegetables'}",0.1241662390969728
0.05,0.4,"{'soda', 'shopping bags'}",0.064648537711647
0.05,0.4,"{'soda', 'brown bread'}",0.04720369420215495
0.05,0.4,"{'rolls/buns', 'dessert'}",0.03540277065161621
0.05,0.4,"{'beef', 'other vegetables'}",0.05079527963057978
0.05,0.4,"{'beef', 'root vegetables'}",0.03309389430477168
0.05,0.4,"{'beef', 'shopping bags'}",0.019497178040020522
0.05,0.4,"{'beef', 'dessert'}",0.008722421754746024
0.05,0.4,"{'beef', 'brown bread'}",0.018984094407388404
0.05,0.4,"{'dessert', 'other vegetables'}",0.03591585428424833
0.05,0.4,"{'brown bread', 'other vegetables'}",0.05977424320164187
0.05,0.4,"{'shopping bags', 'dessert'}",0.01590559261159569
0.05,0.4,"{'dessert', 'brown bread'}",0.017444843509492047
0.05,0.4,"{'curd', 'butter milk'}",0.006926629040533607
0.05,0.4,"{'curd', 'root vegetables'}",0.030015392508978965
0.05,0.4,"{'curd', 'domestic eggs'}",0.018214468958440224
0.05,0.4,"{'curd', 'berries'}",0.01026167265264238
0.05,0.4,"{'curd', 'long life bakery product'}",0.008722421754746024
0.05,0.4,"{'curd', 'beverages'}",0.01026167265264238
0.05,0.4,"{'butter milk', 'root vegetables'}",0.01693175987685993
0.05,0.4,"{'butter milk', 'domestic eggs'}",0.011287839917906618
0.05,0.4,"{'berries', 'butter milk'}",0.007183170856849667
0.05,0.4,"{'butter milk', 'long life bakery product'}",0.006413545407901488
0.05,0.4,"{'butter milk', 'beverages'}",0.007183170856849667
0.05,0.4,"{'berries', 'root vegetables'}",0.021549512570549
0.05,0.4,"{'long life bakery product', 'root vegetables'}",0.01718830169317599
0.05,0.4,"{'beverages', 'root vegetables'}",0.01693175987685993
0.05,0.4,"{'berries', 'domestic eggs'}",0.013083632632119035
0.05,0.4,"{'long life bakery product', 'domestic eggs'}",0.01026167265264238
0.05,0.4,"{'beverages', 'domestic eggs'}",0.009235505387378143
0.05,0.4,"{'berries', 'long life bakery product'}",0.006926629040533607
0.05,0.4,"{'berries', 'beverages'}",0.0061570035915854285
0.05,0.4,"{'long life bakery product', 'beverages'}",0.0038481272447408927
0.05,0.4,"{'yogurt', 'butter'}",0.044894817855310416
0.05,0.4,"{'yogurt', 'frozen meals'}",0.02077988712160082
0.05,0.4,"{'canned beer', 'butter'}",0.024628014366341714
0.05,0.4,"{'canned beer', 'frozen meals'}",0.012057465366854798
0.05,0.4,"{'canned beer', 'newspapers'}",0.028219599794766546
0.05,0.4,"{'butter', 'rolls/buns'}",0.049512570548999484
0.05,0.4,"{'rolls/buns', 'newspapers'}",0.05720882503848127
0.05,0.4,"{'butter', 'frozen meals'}",0.009748589020010261
0.05,0.4,"{'shopping bags', 'butter'}",0.025141097998973832
0.05,0.4,"{'butter', 'newspapers'}",0.023088763468445357
0.05,0.4,"{'shopping bags', 'frozen meals'}",0.011031298101590559
0.05,0.4,"{'newspapers', 'frozen meals'}",0.01051821446895844
0.05,0.4,"{'shopping bags', 'newspapers'}",0.030015392508978965
0.05,0.4,"{'curd', 'yogurt'}",0.04027706516162134
0.05,0.4,"{'sliced cheese', 'yogurt'}",0.018471010774756286
0.05,0.4,"{'curd', 'tropical fruit'}",0.03642893791688045
0.05,0.4,"{'curd', 'butter'}",0.01616213442791175
0.05,0.4,"{'curd', 'sliced cheese'}",0.006413545407901488
0.05,0.4,"{'tropical fruit', 'sliced cheese'}",0.011544381734222679
0.05,0.4,"{'sliced cheese', 'butter'}",0.006926629040533607
0.05,0.4,"{'napkins', 'sausage'}",0.018984094407388404
0.05,0.4,"{'fruit/vegetable juice', 'sausage'}",0.030528476141611083
0.05,0.4,"{'whipped/sour cream', 'fruit/vegetable juice'}",0.020010261672652643
0.05,0.4,"{'beef', 'napkins'}",0.010005130836326322
0.05,0.4,"{'napkins', 'fruit/vegetable juice'}",0.01026167265264238
0.05,0.4,"{'yogurt', 'white bread'}",0.028476141611082608
0.05,0.4,"{'whipped/sour cream', 'yogurt'}",0.04797331965110313
0.05,0.4,"{'chicken', 'yogurt'}",0.0310415597742432
0.05,0.4,"{'yogurt', 'specialty bar'}",0.019240636223704463
0.05,0.4,"{'berries', 'yogurt'}",0.024371472550025655
0.05,0.4,"{'chicken', 'sausage'}",0.023601847101077475
0.05,0.4,"{'sausage', 'domestic eggs'}",0.03155464340687532
0.05,0.4,"{'sausage', 'specialty bar'}",0.014622883530015392
0.05,0.4,"{'berries', 'sausage'}",0.017957927142124165
0.05,0.4,"{'soda', 'frozen meals'}",0.02077988712160082
0.05,0.4,"{'soda', 'bottled beer'}",0.05515649050795279
0.05,0.4,"{'soda', 'chicken'}",0.0336069779374038
0.05,0.4,"{'soda', 'specialty bar'}",0.019240636223704463
0.05,0.4,"{'soda', 'berries'}",0.028219599794766546
0.05,0.4,"{'bottled beer', 'white bread'}",0.016675218060543867
0.05,0.4,"{'chicken', 'white bread'}",0.011800923550538737
0.05,0.4,"{'specialty bar', 'white bread'}",0.005643919958953309
0.05,0.4,"{'berries', 'white bread'}",0.009235505387378143
0.05,0.4,"{'curd', 'frozen meals'}",0.008722421754746024
0.05,0.4,"{'curd', 'bottled beer'}",0.023088763468445357
0.05,0.4,"{'curd', 'chicken'}",0.01564905079527963
0.05,0.4,"{'curd', 'specialty bar'}",0.007696254489481785
0.05,0.4,"{'whipped/sour cream', 'bottled beer'}",0.029245767060030785
0.05,0.4,"{'whipped/sour cream', 'chicken'}",0.017701385325808106
0.05,0.4,"{'whipped/sour cream', 'specialty bar'}",0.009748589020010261
0.05,0.4,"{'whipped/sour cream', 'berries'}",0.01616213442791175
0.05,0.4,"{'rolls/buns', 'domestic eggs'}",0.052591072344792204
0.05,0.4,"{'berries', 'rolls/buns'}",0.028989225243714726
0.05,0.4,"{'bottled beer', 'frozen meals'}",0.011544381734222679
0.05,0.4,"{'chicken', 'frozen meals'}",0.008209338122113904
0.05,0.4,"{'specialty bar', 'frozen meals'}",0.0048742945100051305
0.05,0.4,"{'berries', 'frozen meals'}",0.004617752693689072
0.05,0.4,"{'bottled beer', 'root vegetables'}",0.04284248332478194
0.05,0.4,"{'chicken', 'root vegetables'}",0.024371472550025655
0.05,0.4,"{'specialty bar', 'root vegetables'}",0.012314007183170857
0.05,0.4,"{'bottled beer', 'domestic eggs'}",0.024884556182657773
0.05,0.4,"{'specialty bar', 'bottled beer'}",0.008722421754746024
0.05,0.4,"{'berries', 'bottled beer'}",0.016675218060543867
0.05,0.4,"{'chicken', 'domestic eggs'}",0.01564905079527963
0.05,0.4,"{'chicken', 'specialty bar'}",0.005900461775269369
0.05,0.4,"{'berries', 'chicken'}",0.007696254489481785
0.05,0.4,"{'specialty bar', 'domestic eggs'}",0.010005130836326322
0.05,0.4,"{'berries', 'specialty bar'}",0.004361210877373012
0.05,0.4,"{'coffee', 'canned beer'}",0.02103642893791688
0.05,0.4,"{'canned beer', 'UHT-milk'}",0.014879425346331451
0.05,0.4,"{'ham', 'canned beer'}",0.01590559261159569
0.05,0.4,"{'canned beer', 'cream cheese '}",0.014366341713699333
0.05,0.4,"{'shopping bags', 'coffee'}",0.017957927142124165
0.05,0.4,"{'shopping bags', 'UHT-milk'}",0.016675218060543867
0.05,0.4,"{'shopping bags', 'ham'}",0.012827090815802977
0.05,0.4,"{'shopping bags', 'cream cheese '}",0.020010261672652643
0.05,0.4,"{'coffee', 'ham'}",0.007183170856849667
0.05,0.4,"{'coffee', 'cream cheese '}",0.013853258081067214
0.05,0.4,"{'ham', 'UHT-milk'}",0.004361210877373012
0.05,0.4,"{'UHT-milk', 'cream cheese '}",0.01051821446895844
0.05,0.4,"{'ham', 'cream cheese '}",0.007183170856849667
0.05,0.4,"{'fruit/vegetable juice', 'yogurt'}",0.04079014879425346
0.05,0.4,"{'yogurt', 'long life bakery product'}",0.02052334530528476
0.05,0.4,"{'whipped/sour cream', 'canned beer'}",0.028219599794766546
0.05,0.4,"{'canned beer', 'dessert'}",0.014366341713699333
0.05,0.4,"{'canned beer', 'candy'}",0.012057465366854798
0.05,0.4,"{'canned beer', 'citrus fruit'}",0.034120061570035914
0.05,0.4,"{'fruit/vegetable juice', 'canned beer'}",0.024371472550025655
0.05,0.4,"{'canned beer', 'long life bakery product'}",0.011544381734222679
0.05,0.4,"{'sausage', 'butter'}",0.032837352488455616
0.05,0.4,"{'sausage', 'dessert'}",0.022062596203181118
0.05,0.4,"{'sausage', 'candy'}",0.012827090815802977
0.05,0.4,"{'sausage', 'citrus fruit'}",0.039250897896357106
0.05,0.4,"{'sausage', 'long life bakery product'}",0.017957927142124165
0.05,0.4,"{'whipped/sour cream', 'salty snack'}",0.011287839917906618
0.05,0.4,"{'salty snack', 'butter'}",0.012570548999486916
0.05,0.4,"{'salty snack', 'root vegetables'}",0.02077988712160082
0.05,0.4,"{'salty snack', 'dessert'}",0.005900461775269369
0.05,0.4,"{'salty snack', 'candy'}",0.004361210877373012
0.05,0.4,"{'salty snack', 'long life bakery product'}",0.004361210877373012
0.05,0.4,"{'whipped/sour cream', 'butter'}",0.02103642893791688
0.05,0.4,"{'whipped/sour cream', 'dessert'}",0.01539250897896357
0.05,0.4,"{'whipped/sour cream', 'citrus fruit'}",0.029502308876346844
0.05,0.4,"{'whipped/sour cream', 'long life bakery product'}",0.0107747562852745
0.05,0.4,"{'long life bakery product', 'rolls/buns'}",0.02744997434581837
0.05,0.4,"{'butter', 'root vegetables'}",0.03309389430477168
0.05,0.4,"{'butter', 'dessert'}",0.011031298101590559
0.05,0.4,"{'candy', 'butter'}",0.007952796305797845
0.05,0.4,"{'butter', 'citrus fruit'}",0.026936890713186248
0.05,0.4,"{'fruit/vegetable juice', 'butter'}",0.019497178040020522
0.05,0.4,"{'long life bakery product', 'butter'}",0.008978963571062083
0.05,0.4,"{'root vegetables', 'citrus fruit'}",0.045664443304258596
0.05,0.4,"{'fruit/vegetable juice', 'root vegetables'}",0.03873781426372499
0.05,0.4,"{'candy', 'dessert'}",0.005900461775269369
0.05,0.4,"{'dessert', 'citrus fruit'}",0.018214468958440224
0.05,0.4,"{'fruit/vegetable juice', 'dessert'}",0.012314007183170857
0.05,0.4,"{'long life bakery product', 'dessert'}",0.0061570035915854285
0.05,0.4,"{'fruit/vegetable juice', 'candy'}",0.008465879938429965
0.05,0.4,"{'long life bakery product', 'candy'}",0.004361210877373012
0.05,0.4,"{'long life bakery product', 'citrus fruit'}",0.013853258081067214
0.05,0.4,"{'fruit/vegetable juice', 'long life bakery product'}",0.011800923550538737
0.05,0.4,"{'whole milk', 'pork'}",0.06695741405849154
0.05,0.4,"{'rolls/buns', 'pork'}",0.04746023601847101
0.05,0.4,"{'bottled water', 'hamburger meat'}",0.020010261672652643
0.05,0.4,"{'bottled water', 'pork'}",0.028219599794766546
0.05,0.4,"{'pork', 'hamburger meat'}",0.012314007183170857
0.05,0.4,"{'canned beer', 'specialty chocolate'}",0.011031298101590559
0.05,0.4,"{'canned beer', 'sugar'}",0.01616213442791175
0.05,0.4,"{'bottled water', 'canned beer'}",0.03950743971267317
0.05,0.4,"{'onions', 'canned beer'}",0.01616213442791175
0.05,0.4,"{'soda', 'specialty chocolate'}",0.022832221652129298
0.05,0.4,"{'soda', 'sugar'}",0.02616726526423807
