filename,stem,split,image_path,mask_path,original_width,original_height,foreground_ratio,bbox_available,bbox_count
cju5bwhapakm90987c1v4z46a.jpg,cju5bwhapakm90987c1v4z46a,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bwhapakm90987c1v4z46a.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5bwhapakm90987c1v4z46a.png,622,529,0.03403,True,1
cju5c5xc7algd0817pb1ej5yo.jpg,cju5c5xc7algd0817pb1ej5yo,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c5xc7algd0817pb1ej5yo.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5c5xc7algd0817pb1ej5yo.png,599,528,0.153694,True,1
cju5c7oijaqmq09878qwgqv8n.jpg,cju5c7oijaqmq09878qwgqv8n,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c7oijaqmq09878qwgqv8n.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5c7oijaqmq09878qwgqv8n.png,547,546,0.136428,True,1
cju5ca9hcatkc0801jzwe7tfx.jpg,cju5ca9hcatkc0801jzwe7tfx,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ca9hcatkc0801jzwe7tfx.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ca9hcatkc0801jzwe7tfx.png,626,546,0.158118,True,1
cju5ccpvqash50850kb4bs22k.jpg,cju5ccpvqash50850kb4bs22k,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ccpvqash50850kb4bs22k.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ccpvqash50850kb4bs22k.png,592,482,0.160813,True,1
cju5cetivauok0987ok3e5bre.jpg,cju5cetivauok0987ok3e5bre,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cetivauok0987ok3e5bre.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5cetivauok0987ok3e5bre.png,623,529,0.136776,True,1
cju5chrxxawka0871qcj171yz.jpg,cju5chrxxawka0871qcj171yz,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5chrxxawka0871qcj171yz.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5chrxxawka0871qcj171yz.png,601,528,0.152167,True,1
cju5cjh3xattc0817j2vbulzi.jpg,cju5cjh3xattc0817j2vbulzi,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cjh3xattc0817j2vbulzi.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5cjh3xattc0817j2vbulzi.png,617,528,0.064808,True,2
cju5cky5xb0ay0801oxet697t.jpg,cju5cky5xb0ay0801oxet697t,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cky5xb0ay0801oxet697t.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5cky5xb0ay0801oxet697t.png,622,528,0.054565,True,1
cju5clr68b48r0755cmuvponm.jpg,cju5clr68b48r0755cmuvponm,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5clr68b48r0755cmuvponm.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5clr68b48r0755cmuvponm.png,601,526,0.085602,True,1
cju5ddda9bkkt0850enzwatb1.jpg,cju5ddda9bkkt0850enzwatb1,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ddda9bkkt0850enzwatb1.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ddda9bkkt0850enzwatb1.png,618,530,0.03431,True,1
cju5eftctcdbj08712gdp989f.jpg,cju5eftctcdbj08712gdp989f,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eftctcdbj08712gdp989f.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5eftctcdbj08712gdp989f.png,605,530,0.267641,True,1
cju5ekty5ckzf07550c9u3ckk.jpg,cju5ekty5ckzf07550c9u3ckk,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ekty5ckzf07550c9u3ckk.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ekty5ckzf07550c9u3ckk.png,625,546,0.149808,True,1
cju5enq1tcn1i0755hnkon787.jpg,cju5enq1tcn1i0755hnkon787,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5enq1tcn1i0755hnkon787.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5enq1tcn1i0755hnkon787.png,626,547,0.144742,True,1
cju5eq8c8ck690850vix98hv3.jpg,cju5eq8c8ck690850vix98hv3,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eq8c8ck690850vix98hv3.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5eq8c8ck690850vix98hv3.png,622,530,0.309146,True,1
cju5es375cnzy0801nkq35ffs.jpg,cju5es375cnzy0801nkq35ffs,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5es375cnzy0801nkq35ffs.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5es375cnzy0801nkq35ffs.png,621,528,0.064784,True,1
cju5f0dezct4q08183ydw11dx.jpg,cju5f0dezct4q08183ydw11dx,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f0dezct4q08183ydw11dx.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5f0dezct4q08183ydw11dx.png,626,546,0.101408,True,1
cju5fb86jd1jp0755b1ukbhq5.jpg,cju5fb86jd1jp0755b1ukbhq5,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fb86jd1jp0755b1ukbhq5.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5fb86jd1jp0755b1ukbhq5.png,560,424,0.292836,True,1
cju5fi0yxd3ei0801v7u0yudn.jpg,cju5fi0yxd3ei0801v7u0yudn,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fi0yxd3ei0801v7u0yudn.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5fi0yxd3ei0801v7u0yudn.png,626,547,0.020732,True,1
cju5fs6j6d8350801vglraq4u.jpg,cju5fs6j6d8350801vglraq4u,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fs6j6d8350801vglraq4u.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5fs6j6d8350801vglraq4u.png,626,547,0.227284,True,1
cju5fydrud94708507vo6oy21.jpg,cju5fydrud94708507vo6oy21,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fydrud94708507vo6oy21.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5fydrud94708507vo6oy21.png,626,546,0.339191,True,1
cju5g163vd6mt0817uccuga6u.jpg,cju5g163vd6mt0817uccuga6u,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5g163vd6mt0817uccuga6u.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5g163vd6mt0817uccuga6u.png,545,547,0.046492,True,1
cju5gucasds9d0801019axylx.jpg,cju5gucasds9d0801019axylx,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5gucasds9d0801019axylx.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5gucasds9d0801019axylx.png,626,546,0.020893,True,1
cju5h57xedz5h0755mjpc8694.jpg,cju5h57xedz5h0755mjpc8694,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5h57xedz5h0755mjpc8694.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5h57xedz5h0755mjpc8694.png,622,528,0.381486,True,1
cju5hjxaae3i40850h5z2laf5.jpg,cju5hjxaae3i40850h5z2laf5,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hjxaae3i40850h5z2laf5.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5hjxaae3i40850h5z2laf5.png,622,530,0.164469,True,1
cju5hl8nee8a40755fm8qjj0o.jpg,cju5hl8nee8a40755fm8qjj0o,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hl8nee8a40755fm8qjj0o.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5hl8nee8a40755fm8qjj0o.png,617,531,0.049456,True,1
cju5ht88gedbu0755xrcuddcx.jpg,cju5ht88gedbu0755xrcuddcx,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ht88gedbu0755xrcuddcx.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ht88gedbu0755xrcuddcx.png,619,547,0.198628,True,1
cju5huurrecm70801y680y13m.jpg,cju5huurrecm70801y680y13m,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5huurrecm70801y680y13m.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5huurrecm70801y680y13m.png,603,520,0.107275,True,1
cju5hwonqedw10801vsd3w6kk.jpg,cju5hwonqedw10801vsd3w6kk,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hwonqedw10801vsd3w6kk.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5hwonqedw10801vsd3w6kk.png,529,531,0.112902,True,1
cju5i5oh2efg60987ez6cpf72.jpg,cju5i5oh2efg60987ez6cpf72,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5i5oh2efg60987ez6cpf72.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5i5oh2efg60987ez6cpf72.png,621,528,0.294113,True,1
cju5jx7jzf7c90871c2i9aiov.jpg,cju5jx7jzf7c90871c2i9aiov,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jx7jzf7c90871c2i9aiov.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5jx7jzf7c90871c2i9aiov.png,622,528,0.172915,True,1
cju5jz5fff8c50871hbe6108f.jpg,cju5jz5fff8c50871hbe6108f,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jz5fff8c50871hbe6108f.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5jz5fff8c50871hbe6108f.png,552,530,0.142402,True,1
cju5k3j3uf6de0817hszzfr7n.jpg,cju5k3j3uf6de0817hszzfr7n,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k3j3uf6de0817hszzfr7n.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5k3j3uf6de0817hszzfr7n.png,547,530,0.03558,True,1
cju5k7r0yf98c09878csbxb4d.jpg,cju5k7r0yf98c09878csbxb4d,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k7r0yf98c09878csbxb4d.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5k7r0yf98c09878csbxb4d.png,622,528,0.019213,True,1
cju5knbbqfipk080128cggukq.jpg,cju5knbbqfipk080128cggukq,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5knbbqfipk080128cggukq.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5knbbqfipk080128cggukq.png,597,529,0.407627,True,1
cju5kre09fhka0850h7b1898j.jpg,cju5kre09fhka0850h7b1898j,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5kre09fhka0850h7b1898j.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5kre09fhka0850h7b1898j.png,618,528,0.057652,True,1
cju5ktjwofed70817eg58ef7u.jpg,cju5ktjwofed70817eg58ef7u,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ktjwofed70817eg58ef7u.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ktjwofed70817eg58ef7u.png,625,547,0.106732,True,1
cju5nxkujgscq0817l9gss626.jpg,cju5nxkujgscq0817l9gss626,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5nxkujgscq0817l9gss626.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5nxkujgscq0817l9gss626.png,570,531,0.160241,True,1
cju5o1vu9gz8a0818eyy92bns.jpg,cju5o1vu9gz8a0818eyy92bns,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o1vu9gz8a0818eyy92bns.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5o1vu9gz8a0818eyy92bns.png,421,547,0.17866,True,1
cju5o4pk9h0720755lgp9jq8m.jpg,cju5o4pk9h0720755lgp9jq8m,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o4pk9h0720755lgp9jq8m.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5o4pk9h0720755lgp9jq8m.png,622,530,0.24322,True,1
cju5tenjojp1j0755ms4949h2.jpg,cju5tenjojp1j0755ms4949h2,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5tenjojp1j0755ms4949h2.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5tenjojp1j0755ms4949h2.png,570,531,0.197694,True,1
cju5thdbrjp1108715xdfx356.jpg,cju5thdbrjp1108715xdfx356,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5thdbrjp1108715xdfx356.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5thdbrjp1108715xdfx356.png,622,530,0.023843,True,1
cju5u4pywk81x0817vn9pe14z.jpg,cju5u4pywk81x0817vn9pe14z,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u4pywk81x0817vn9pe14z.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5u4pywk81x0817vn9pe14z.png,570,531,0.040929,True,1
cju5u6wf0kh1t0755bg1ssixv.jpg,cju5u6wf0kh1t0755bg1ssixv,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u6wf0kh1t0755bg1ssixv.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5u6wf0kh1t0755bg1ssixv.png,571,530,0.402016,True,1
cju5u8gz4kj5b07552e2wpkwp.jpg,cju5u8gz4kj5b07552e2wpkwp,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u8gz4kj5b07552e2wpkwp.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5u8gz4kj5b07552e2wpkwp.png,571,531,0.261002,True,1
cju5udcufki0s09874ll1dbr5.jpg,cju5udcufki0s09874ll1dbr5,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5udcufki0s09874ll1dbr5.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5udcufki0s09874ll1dbr5.png,570,531,0.181349,True,1
cju5ufn3skquf0818dhapnhba.jpg,cju5ufn3skquf0818dhapnhba,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ufn3skquf0818dhapnhba.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ufn3skquf0818dhapnhba.png,570,530,0.037832,True,1
cju5uget8krjy0818kvywd0zu.jpg,cju5uget8krjy0818kvywd0zu,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uget8krjy0818kvywd0zu.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5uget8krjy0818kvywd0zu.png,608,529,0.037325,True,1
cju5uhrdwkmsu0817ervv91l8.jpg,cju5uhrdwkmsu0817ervv91l8,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uhrdwkmsu0817ervv91l8.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5uhrdwkmsu0817ervv91l8.png,626,547,0.017484,True,1
cju5ukkg6kv7u08011x2b6zl5.jpg,cju5ukkg6kv7u08011x2b6zl5,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ukkg6kv7u08011x2b6zl5.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5ukkg6kv7u08011x2b6zl5.png,622,510,0.16306,True,1
cju5uxjnol2r509871qv2yeia.jpg,cju5uxjnol2r509871qv2yeia,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uxjnol2r509871qv2yeia.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5uxjnol2r509871qv2yeia.png,620,531,0.061561,True,1
cju5uzmaol56l0817flxh4w9p.jpg,cju5uzmaol56l0817flxh4w9p,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uzmaol56l0817flxh4w9p.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5uzmaol56l0817flxh4w9p.png,623,529,0.035565,True,1
cju5v8pgplg6k0755rvi2t63h.jpg,cju5v8pgplg6k0755rvi2t63h,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5v8pgplg6k0755rvi2t63h.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5v8pgplg6k0755rvi2t63h.png,570,530,0.043499,True,1
cju5vbo6jldrt0871jf6f1700.jpg,cju5vbo6jldrt0871jf6f1700,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vbo6jldrt0871jf6f1700.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vbo6jldrt0871jf6f1700.png,619,530,0.073091,True,1
cju5vcmrqla7i0817x4sp4pqw.jpg,cju5vcmrqla7i0817x4sp4pqw,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vcmrqla7i0817x4sp4pqw.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vcmrqla7i0817x4sp4pqw.png,612,482,0.066265,True,1
cju5vgawslbe30987ndeepc1b.jpg,cju5vgawslbe30987ndeepc1b,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vgawslbe30987ndeepc1b.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vgawslbe30987ndeepc1b.png,622,530,0.309573,True,1
cju5vi4nxlc530817uoqm2m7a.jpg,cju5vi4nxlc530817uoqm2m7a,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vi4nxlc530817uoqm2m7a.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vi4nxlc530817uoqm2m7a.png,619,530,0.227244,True,1
cju5von04litr08718j8po40a.jpg,cju5von04litr08718j8po40a,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5von04litr08718j8po40a.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5von04litr08718j8po40a.png,622,530,0.058688,True,1
cju5vutu7ll8w0871dfp92n9p.jpg,cju5vutu7ll8w0871dfp92n9p,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vutu7ll8w0871dfp92n9p.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vutu7ll8w0871dfp92n9p.png,605,528,0.159147,True,1
cju5vxuc5loxw0818u8xgf45p.jpg,cju5vxuc5loxw0818u8xgf45p,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vxuc5loxw0818u8xgf45p.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vxuc5loxw0818u8xgf45p.png,626,546,0.105768,True,1
cju5vzjoslpj708186z2fusmz.jpg,cju5vzjoslpj708186z2fusmz,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vzjoslpj708186z2fusmz.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5vzjoslpj708186z2fusmz.png,622,496,0.052121,True,1
cju5waeduln160817w0agirve.jpg,cju5waeduln160817w0agirve,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5waeduln160817w0agirve.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju5waeduln160817w0agirve.png,540,528,0.089184,True,1
